02,09-12-202202:25:06,GPU1temperature,GPU1usage,GPU1coreclock,GPU1memoryclock,GPU1power,CPUtemperature,CPUusage,RAMusage,Framerate,Frametime,Framerate1%Low,Framerate0.1%Low
80,09-12-202202:28:37,68.000,62.000,1980.000,9701.998,281.868,73.000,11.621,14682.000,82.700,14.472,52.500,0.200
80,09-12-202202:28:38,68.000,62.000,1980.000,9701.998,289.895,71.000,11.036,14682.000,83.600,13.134,52.500,0.200
80,09-12-202202:28:39,68.000,60.000,1980.000,9701.998,280.945,73.000,12.105,14685.000,81.200,14.846,52.500,0.200
80,09-12-202202:28:40,68.000,59.000,1980.000,9701.998,283.145,74.000,12.316,14679.000,82.200,13.465,52.500,0.200
80,09-12-202202:28:41,68.000,61.000,1980.000,9701.998,291.349,73.000,11.177,14692.000,82.300,15.022,52.600,0.200
80,09-12-202202:28:42,68.000,61.000,1980.000,9701.998,281.301,74.000,11.322,14690.000,82.500,14.300,52.600,0.200
80,09-12-202202:28:43,68.000,61.000,1980.000,9701.998,285.822,74.000,11.533,14692.000,82.200,14.716,52.600,0.200
80,09-12-202202:28:44,68.000,62.000,1980.000,9701.998,281.946,70.000,11.750,14683.000,81.800,16.035,52.600,0.200
80,09-12-202202:28:45,68.000,59.000,1980.000,9701.998,284.807,72.000,12.195,14690.000,80.800,16.090,52.600,0.200
80,09-12-202202:28:46,68.000,60.000,1980.000,9701.998,282.279,70.000,11.629,14692.000,81.200,14.649,52.600,0.200
80,09-12-202202:28:47,68.000,60.000,1980.000,9701.998,285.154,70.000,11.127,14691.000,81.000,15.874,52.600,0.200
80,09-12-202202:28:48,68.000,62.000,1980.000,9701.998,270.763,70.000,11.588,14695.000,82.300,15.302,52.600,0.200
80,09-12-202202:28:49,68.000,61.000,1980.000,9701.998,289.571,71.000,12.586,14681.000,81.800,13.822,52.600,0.200
80,09-12-202202:28:50,68.000,60.000,1980.000,9701.998,288.071,73.000,11.407,14683.000,81.300,13.656,52.600,0.200
80,09-12-202202:28:51,68.000,63.000,1980.000,9701.998,286.557,70.000,11.561,14682.000,82.300,13.568,52.600,0.200
80,09-12-202202:28:52,68.000,62.000,1980.000,9701.998,294.484,70.000,11.104,14682.000,82.700,13.566,52.600,0.200
80,09-12-202202:28:53,68.000,63.000,1980.000,9701.998,291.174,73.000,11.438,14685.000,81.000,15.488,52.600,0.200
80,09-12-202202:28:54,68.000,61.000,1980.000,9701.998,287.750,74.000,11.856,14687.000,80.100,14.822,52.600,0.200
80,09-12-202202:28:55,68.000,62.000,1980.000,9701.998,286.787,69.000,11.336,14682.000,81.100,13.726,52.600,0.200
80,09-12-202202:28:56,69.000,62.000,1980.000,9701.998,292.737,66.000,11.452,14679.000,81.400,14.396,52.700,0.200
80,09-12-202202:28:57,69.000,61.000,1980.000,9701.998,285.404,71.000,11.622,14687.000,81.700,14.930,52.700,0.200
80,09-12-202202:28:58,68.000,62.000,1980.000,9701.998,295.231,75.000,11.817,14689.000,81.500,14.680,52.700,0.200
80,09-12-202202:28:59,68.000,63.000,1980.000,9701.998,291.367,79.000,10.771,14690.000,82.100,15.042,52.700,0.200
80,09-12-202202:29:00,68.000,64.000,1980.000,9701.998,286.018,73.000,13.451,14691.000,80.800,15.543,52.700,0.200
80,09-12-202202:29:01,68.000,61.000,1980.000,9701.998,287.798,73.000,11.185,14694.000,81.600,14.588,52.700,0.200
80,09-12-202202:29:02,68.000,62.000,1980.000,9701.998,291.176,72.000,11.403,14687.000,81.100,13.845,52.700,0.200
80,09-12-202202:29:03,68.000,62.000,1980.000,9701.998,297.272,71.000,11.244,14688.000,82.100,14.712,52.700,0.200
80,09-12-202202:29:04,69.000,62.000,1980.000,9701.998,287.585,68.000,12.160,14683.000,81.600,13.304,52.700,0.200
80,09-12-202202:29:05,68.000,63.000,1980.000,9701.998,292.941,69.000,11.476,14690.000,80.400,14.284,52.700,0.200
80,09-12-202202:29:06,68.000,62.000,1980.000,9701.998,287.027,72.000,11.960,14684.000,80.500,15.775,52.700,0.200
80,09-12-202202:29:07,68.000,62.000,1980.000,9701.998,289.851,70.000,11.628,14692.000,80.700,15.667,52.700,0.200
80,09-12-202202:29:08,68.000,61.000,1980.000,9701.998,287.044,70.000,11.660,14686.000,80.600,14.983,52.700,0.200
80,09-12-202202:29:09,68.000,61.000,1980.000,9701.998,291.642,72.000,11.532,14674.000,80.800,13.578,52.700,0.200
80,09-12-202202:29:10,68.000,62.000,1965.000,9701.998,277.843,73.000,12.608,14680.000,80.700,15.900,52.700,0.200
80,09-12-202202:29:11,68.000,62.000,1965.000,9701.998,285.318,69.000,12.285,14674.000,80.000,14.073,52.700,0.200
80,09-12-202202:29:12,68.000,63.000,1980.000,9701.998,292.467,70.000,11.687,14670.000,80.300,13.772,52.700,0.200
80,09-12-202202:29:13,68.000,62.000,1965.000,9701.998,285.516,70.000,12.077,14676.000,79.600,14.509,52.700,0.200
80,09-12-202202:29:14,69.000,62.000,1980.000,9701.998,290.549,69.000,11.749,14667.000,80.000,13.628,52.700,0.200
80,09-12-202202:29:15,68.000,60.000,1980.000,9701.998,292.693,74.000,12.419,14663.000,79.900,13.894,52.800,0.200
80,09-12-202202:29:16,68.000,63.000,1965.000,9701.998,279.452,74.000,12.432,14658.000,78.900,14.295,52.800,0.200
80,09-12-202202:29:17,68.000,61.000,1965.000,9701.998,282.999,74.000,12.035,14666.000,78.400,16.120,52.800,0.200
80,09-12-202202:29:18,68.000,63.000,1980.000,9701.998,290.137,70.000,11.399,14660.000,78.900,14.094,52.800,0.200
80,09-12-202202:29:19,69.000,59.000,1980.000,9701.998,282.204,70.000,11.713,14664.000,78.300,15.414,52.800,0.200
80,09-12-202202:29:20,68.000,63.000,1980.000,9701.998,289.609,73.000,12.154,14675.000,78.500,15.378,52.800,0.200
80,09-12-202202:29:21,68.000,61.000,1965.000,9701.998,284.800,75.000,12.094,14680.000,79.600,15.816,52.800,0.200
80,09-12-202202:29:22,69.000,62.000,1980.000,9701.998,295.784,70.000,11.295,14673.000,80.000,14.565,52.800,0.200
80,09-12-202202:29:23,69.000,62.000,1980.000,9701.998,286.884,69.000,13.421,14670.000,79.100,14.542,52.800,0.200
80,09-12-202202:29:24,68.000,62.000,1965.000,9701.998,268.210,70.000,11.300,14668.000,79.700,15.905,52.800,0.200
80,09-12-202202:29:25,69.000,63.000,1980.000,9701.998,290.033,72.000,11.701,14660.000,80.400,13.706,52.800,0.200
80,09-12-202202:29:26,69.000,62.000,1980.000,9701.998,288.580,72.000,11.852,14669.000,79.400,17.166,52.800,0.200
80,09-12-202202:29:27,68.000,63.000,1965.000,9701.998,280.503,73.000,11.859,14665.000,80.900,14.623,52.800,0.200
80,09-12-202202:29:28,68.000,61.000,1965.000,9701.998,275.109,72.000,12.554,14675.000,79.700,15.718,52.800,0.200
80,09-12-202202:29:29,68.000,63.000,1965.000,9701.998,281.978,69.000,11.136,14655.000,80.200,14.480,52.800,0.200
80,09-12-202202:29:30,69.000,63.000,1980.000,9701.998,289.298,74.000,11.973,14662.000,79.800,15.064,52.800,0.200
80,09-12-202202:29:31,68.000,64.000,1965.000,9701.998,281.621,78.000,12.221,14658.000,80.100,15.562,52.800,0.200
80,09-12-202202:29:32,68.000,63.000,1965.000,9701.998,281.472,72.000,12.890,14662.000,80.000,17.161,52.800,0.200
80,09-12-202202:29:33,68.000,62.000,1980.000,9701.998,287.583,74.000,12.847,14661.000,79.400,15.702,52.800,0.200
80,09-12-202202:29:34,68.000,63.000,1980.000,9701.998,288.116,70.000,11.445,14663.000,80.500,13.914,52.800,0.200
80,09-12-202202:29:35,68.000,63.000,1980.000,9701.998,290.386,71.000,11.228,14659.000,81.400,13.713,52.800,0.200
80,09-12-202202:29:36,68.000,61.000,1965.000,9701.998,284.090,91.000,33.645,14716.000,74.800,22.076,52.800,0.200
80,09-12-202202:29:37,69.000,61.000,1980.000,9701.998,283.608,70.000,21.291,14691.000,79.000,16.119,52.800,0.200
80,09-12-202202:29:38,69.000,63.000,1980.000,9701.998,286.953,70.000,12.049,14673.000,80.600,13.709,52.900,0.200
80,09-12-202202:29:39,68.000,58.000,1980.000,9701.998,283.210,74.000,11.728,14676.000,78.300,14.418,52.900,0.200
80,09-12-202202:29:40,69.000,62.000,1980.000,9701.998,285.993,69.000,11.985,14673.000,79.300,14.986,52.900,0.200
80,09-12-202202:29:41,68.000,61.000,1980.000,9701.998,287.206,68.000,11.136,14678.000,79.900,14.522,52.900,0.200
80,09-12-202202:29:42,69.000,81.000,1965.000,9701.998,298.872,73.000,13.696,14674.000,102.300,12.563,52.900,0.200
80,09-12-202202:29:43,69.000,81.000,1950.000,9701.998,315.637,70.000,13.487,14679.000,104.200,11.527,52.900,0.200
80,09-12-202202:29:44,69.000,62.000,1980.000,9701.998,286.841,70.000,12.397,14674.000,85.600,17.117,52.900,0.200
80,09-12-202202:29:45,69.000,62.000,1980.000,9701.998,292.685,71.000,11.764,14675.000,80.500,13.684,52.900,0.200
80,09-12-202202:29:46,69.000,60.000,1980.000,9701.998,290.422,69.000,12.026,14675.000,80.900,13.900,52.900,0.200
80,09-12-202202:29:47,68.000,62.000,1980.000,9701.998,284.728,70.000,11.238,14675.000,80.600,15.253,52.900,0.200
80,09-12-202202:29:48,69.000,59.000,1980.000,9701.998,284.754,70.000,12.601,14683.000,80.700,14.725,52.900,0.200
80,09-12-202202:29:49,69.000,62.000,1980.000,9701.998,286.071,73.000,11.723,14673.000,80.300,18.753,52.900,0.200
80,09-12-202202:29:50,68.000,60.000,1965.000,9701.998,275.230,70.000,11.758,14680.000,79.600,15.636,52.900,0.200
80,09-12-202202:29:51,69.000,61.000,1980.000,9701.998,291.732,70.000,11.920,14684.000,79.700,15.133,52.900,0.200
80,09-12-202202:29:52,68.000,61.000,1980.000,9701.998,280.997,82.000,12.356,14694.000,79.600,15.102,52.900,0.200
80,09-12-202202:29:53,68.000,62.000,1965.000,9701.998,274.735,72.000,11.460,14682.000,79.500,14.114,52.900,0.200
80,09-12-202202:29:54,68.000,61.000,1980.000,9701.998,280.742,70.000,11.525,14683.000,79.400,14.160,52.900,0.200
80,09-12-202202:29:55,68.000,61.000,1980.000,9701.998,287.126,70.000,11.974,14683.000,79.400,14.868,52.900,0.200
80,09-12-202202:29:56,68.000,62.000,1980.000,9701.998,285.962,71.000,11.606,14687.000,79.400,15.452,52.900,0.200
80,09-12-202202:29:57,68.000,61.000,1980.000,9701.998,286.561,72.000,11.539,14687.000,79.600,13.794,53.000,0.200
80,09-12-202202:29:58,68.000,62.000,1980.000,9701.998,285.905,71.000,11.148,14685.000,79.200,14.018,53.000,0.200
80,09-12-202202:29:59,68.000,59.000,1980.000,9701.998,289.795,73.000,13.583,14706.000,78.600,16.258,53.000,0.200
80,09-12-202202:30:00,68.000,62.000,1980.000,9701.998,284.617,74.000,11.524,14700.000,79.100,15.409,53.000,0.200
80,09-12-202202:30:01,68.000,60.000,1980.000,9701.998,288.909,73.000,11.599,14704.000,78.700,14.857,53.000,0.200
80,09-12-202202:30:02,68.000,61.000,1980.000,9701.998,281.001,69.000,12.325,14707.000,79.200,15.353,53.000,0.200
80,09-12-202202:30:03,68.000,61.000,1980.000,9701.998,277.272,72.000,12.118,14705.000,78.800,16.601,53.000,0.200
80,09-12-202202:30:04,68.000,60.000,1980.000,9701.998,284.853,70.000,10.990,14707.000,78.900,15.289,53.000,0.200
80,09-12-202202:30:05,68.000,60.000,1980.000,9701.998,285.193,73.000,12.163,14709.000,79.100,15.785,53.000,0.200
80,09-12-202202:30:06,68.000,60.000,1980.000,9701.998,286.560,69.000,11.585,14710.000,79.700,16.987,53.000,0.200
80,09-12-202202:30:07,68.000,61.000,1980.000,9701.998,284.679,70.000,11.565,14704.000,80.400,13.870,53.000,0.200
80,09-12-202202:30:08,68.000,61.000,1980.000,9701.998,284.888,74.000,11.581,14699.000,80.400,13.575,53.000,0.200
80,09-12-202202:30:09,68.000,60.000,1980.000,9701.998,286.267,70.000,12.391,14699.000,78.900,15.305,53.000,0.200
80,09-12-202202:30:10,68.000,62.000,1980.000,9701.998,284.833,72.000,11.749,14699.000,80.300,14.205,53.000,0.200
80,09-12-202202:30:11,68.000,61.000,1980.000,9701.998,285.176,72.000,11.598,14705.000,79.600,15.617,53.000,0.200
80,09-12-202202:30:12,68.000,63.000,1980.000,9701.998,280.610,74.000,11.770,14698.000,79.500,15.701,53.000,0.200
80,09-12-202202:30:13,68.000,61.000,1980.000,9701.998,289.089,70.000,12.180,14710.000,80.000,14.737,53.000,0.200
80,09-12-202202:30:14,68.000,62.000,1980.000,9701.998,289.102,71.000,11.372,14708.000,80.300,14.140,53.000,0.200
80,09-12-202202:30:15,68.000,60.000,1980.000,9701.998,285.252,69.000,11.875,14705.000,78.900,15.958,53.000,0.200
80,09-12-202202:30:16,67.000,61.000,1980.000,9701.998,284.898,70.000,12.744,14707.000,80.200,18.223,53.000,0.200
80,09-12-202202:30:17,67.000,61.000,1980.000,9701.998,283.794,70.000,11.823,14721.000,79.600,15.200,53.000,0.200
80,09-12-202202:30:18,68.000,61.000,1980.000,9701.998,283.101,71.000,12.911,14720.000,79.200,15.462,53.000,0.200
80,09-12-202202:30:19,68.000,62.000,1980.000,9701.998,284.371,71.000,11.013,14718.000,80.600,14.060,53.000,0.200
80,09-12-202202:30:20,68.000,58.000,1980.000,9701.998,282.448,70.000,12.066,14727.000,79.700,15.514,53.000,0.200
80,09-12-202202:30:21,68.000,61.000,1980.000,9701.998,285.660,75.000,11.472,14726.000,81.000,13.500,53.000,0.200
80,09-12-202202:30:22,68.000,62.000,1980.000,9701.998,290.684,70.000,12.362,14729.000,79.500,15.509,53.000,0.200
80,09-12-202202:30:23,68.000,62.000,1980.000,9701.998,284.949,72.000,12.285,14732.000,79.600,15.553,53.000,0.200
80,09-12-202202:30:24,67.000,61.000,1980.000,9701.998,281.219,73.000,11.446,14728.000,78.100,14.814,53.000,0.200
80,09-12-202202:30:25,67.000,60.000,1980.000,9701.998,282.872,69.000,12.274,14736.000,77.500,16.644,53.000,0.200
80,09-12-202202:30:26,67.000,59.000,1980.000,9701.998,282.320,74.000,11.947,14743.000,78.200,15.189,53.000,0.200
80,09-12-202202:30:27,68.000,59.000,1980.000,9701.998,281.902,70.000,11.351,14739.000,79.600,15.902,53.000,0.200
80,09-12-202202:30:28,67.000,60.000,1980.000,9701.998,282.182,69.000,11.848,14737.000,79.100,15.252,53.000,0.200
80,09-12-202202:30:29,67.000,60.000,1980.000,9701.998,271.156,73.000,12.119,14745.000,78.400,15.805,53.100,0.200
80,09-12-202202:30:30,67.000,60.000,1980.000,9701.998,281.883,71.000,11.401,14735.000,79.800,13.665,53.100,0.200
80,09-12-202202:30:31,68.000,62.000,1980.000,9701.998,283.337,80.000,12.448,14733.000,79.300,14.636,53.100,0.200
80,09-12-202202:30:32,67.000,59.000,1980.000,9701.998,281.644,71.000,12.826,14737.000,78.700,15.425,53.100,0.200
80,09-12-202202:30:33,67.000,60.000,1980.000,9701.998,278.499,70.000,11.455,14736.000,78.300,14.485,53.100,0.200
80,09-12-202202:30:34,67.000,58.000,1980.000,9701.998,283.295,77.000,13.451,14743.000,78.300,16.483,53.100,0.200
80,09-12-202202:30:35,67.000,60.000,1980.000,9701.998,276.260,71.000,24.999,14773.000,76.500,17.789,53.100,0.200
80,09-12-202202:30:36,68.000,59.000,1980.000,9701.998,284.031,70.000,12.106,14757.000,78.300,16.573,53.100,0.200
80,09-12-202202:30:37,67.000,60.000,1980.000,9701.998,274.554,72.000,11.980,14750.000,79.000,16.856,53.100,0.200
80,09-12-202202:30:38,67.000,59.000,1980.000,9701.998,278.452,74.000,12.221,14745.000,78.400,15.149,53.100,0.200
80,09-12-202202:30:39,67.000,59.000,1980.000,9701.998,273.222,73.000,11.125,14748.000,78.100,16.249,53.100,0.200
80,09-12-202202:30:40,67.000,58.000,1980.000,9701.998,272.604,73.000,12.197,14749.000,78.100,15.391,53.100,0.200
80,09-12-202202:30:41,67.000,60.000,1980.000,9701.998,278.299,69.000,12.375,14750.000,78.900,15.393,53.100,0.200
80,09-12-202202:30:42,66.000,60.000,1980.000,9701.998,277.053,72.000,11.114,14755.000,79.500,15.835,53.100,0.200
80,09-12-202202:30:43,67.000,59.000,1980.000,9701.998,279.525,74.000,11.883,14745.000,80.200,14.725,53.100,0.200
80,09-12-202202:30:44,67.000,60.000,1980.000,9701.998,277.419,71.000,12.624,14753.000,78.400,16.803,53.100,0.200
80,09-12-202202:30:45,67.000,60.000,1980.000,9701.998,280.471,69.000,11.362,14744.000,80.200,13.911,53.100,0.200
80,09-12-202202:30:46,67.000,59.000,1980.000,9701.998,277.617,70.000,11.281,14744.000,80.200,13.578,53.100,0.200
80,09-12-202202:30:47,66.000,56.000,1980.000,9701.998,278.712,67.000,12.563,14753.000,77.900,15.346,53.100,0.200
80,09-12-202202:30:48,67.000,59.000,1980.000,9701.998,268.485,71.000,11.115,14750.000,78.400,15.090,53.200,0.200
80,09-12-202202:30:49,67.000,58.000,1980.000,9701.998,273.360,70.000,12.179,14750.000,78.600,15.332,53.200,0.200
80,09-12-202202:30:50,66.000,55.000,1980.000,9701.998,275.380,69.000,11.250,14747.000,78.100,16.425,53.200,0.200
80,09-12-202202:30:51,67.000,59.000,1980.000,9701.998,275.228,70.000,10.824,14748.000,79.300,14.394,53.200,0.200
80,09-12-202202:30:52,67.000,58.000,1980.000,9701.998,275.039,69.000,11.828,14748.000,78.700,15.854,53.200,0.200
80,09-12-202202:30:53,67.000,59.000,1980.000,9701.998,274.551,71.000,13.002,14749.000,78.300,15.535,53.200,0.200
80,09-12-202202:30:54,67.000,58.000,1980.000,9701.998,275.445,70.000,11.684,14746.000,78.600,14.972,53.200,0.200
80,09-12-202202:30:55,66.000,60.000,1980.000,9701.998,275.402,68.000,11.688,14750.000,79.500,15.388,53.200,0.200
80,09-12-202202:30:56,66.000,58.000,1980.000,9701.998,272.779,71.000,10.986,14742.000,79.300,14.286,53.200,0.200
80,09-12-202202:30:57,67.000,57.000,1980.000,9701.998,273.695,70.000,11.344,14748.000,79.300,15.238,53.200,0.200
80,09-12-202202:30:58,66.000,55.000,1980.000,9701.998,276.959,70.000,18.106,14888.000,75.700,18.239,53.200,0.200
80,09-12-202202:30:59,67.000,58.000,1980.000,9701.998,272.862,70.000,11.970,14872.000,79.600,14.496,53.200,0.200
80,09-12-202202:31:00,66.000,59.000,1980.000,9701.998,280.045,70.000,12.011,14871.000,79.900,15.620,53.200,0.200
80,09-12-202202:31:01,67.000,58.000,1980.000,9701.998,273.294,69.000,10.876,14865.000,79.400,14.581,53.200,0.200
80,09-12-202202:31:02,66.000,56.000,1980.000,9701.998,274.868,71.000,11.750,14862.000,79.700,16.249,53.200,0.200
80,09-12-202202:31:03,65.000,31.000,1980.000,9701.998,196.002,67.000,11.484,14870.000,66.500,155.733,53.100,0.200
80,09-12-202202:31:04,66.000,57.000,1995.000,9701.998,275.556,72.000,14.901,14891.000,76.300,18.678,53.200,0.200
80,09-12-202202:31:05,67.000,56.000,1995.000,9701.998,280.757,68.000,12.025,14894.000,79.800,15.772,53.200,0.200
80,09-12-202202:31:06,66.000,30.000,1995.000,9701.998,262.673,70.000,11.624,14886.000,71.700,96.290,53.100,0.200
80,09-12-202202:31:07,66.000,56.000,1995.000,9701.998,273.966,70.000,14.397,14897.000,77.700,15.887,53.100,0.200
80,09-12-202202:31:08,66.000,58.000,1995.000,9701.998,270.601,74.000,11.271,14872.000,80.100,13.876,53.100,0.200
80,09-12-202202:31:09,66.000,57.000,1995.000,9701.998,264.155,69.000,12.021,14873.000,78.000,16.273,53.100,0.200
80,09-12-202202:31:10,66.000,56.000,1995.000,9701.998,282.435,70.000,12.329,14872.000,78.200,16.222,53.100,0.200
80,09-12-202202:31:11,67.000,57.000,1995.000,9701.998,272.573,73.000,11.319,14876.000,78.800,18.736,53.100,0.200
80,09-12-202202:31:12,67.000,56.000,1995.000,9701.998,273.935,69.000,11.358,14885.000,78.700,14.946,53.100,0.200
80,09-12-202202:31:13,66.000,57.000,1995.000,9701.998,276.206,74.000,11.682,14883.000,79.000,15.980,53.200,0.200
80,09-12-202202:31:14,66.000,58.000,1995.000,9701.998,278.288,72.000,12.467,14886.000,79.500,16.006,53.200,0.200
80,09-12-202202:31:15,66.000,57.000,1995.000,9701.998,265.319,73.000,11.604,14886.000,79.100,15.120,53.200,0.200
80,09-12-202202:31:16,67.000,57.000,1995.000,9701.998,273.363,68.000,12.260,14887.000,79.600,14.656,53.200,0.200
80,09-12-202202:31:17,67.000,57.000,1995.000,9701.998,277.414,73.000,11.541,14896.000,79.700,15.588,53.200,0.200
80,09-12-202202:31:18,66.000,57.000,1995.000,9701.998,280.212,73.000,11.974,14893.000,80.200,13.703,53.200,0.200
80,09-12-202202:31:19,66.000,54.000,1995.000,9701.998,273.054,71.000,12.069,14896.000,78.000,15.958,53.200,0.200
80,09-12-202202:31:20,66.000,56.000,1995.000,9701.998,273.136,71.000,12.450,14891.000,77.800,16.147,53.200,0.200
80,09-12-202202:31:21,66.000,56.000,1995.000,9701.998,267.966,68.000,11.785,14893.000,76.400,17.324,53.200,0.200
80,09-12-202202:31:22,66.000,55.000,1995.000,9701.998,263.123,74.000,11.741,14906.000,77.300,16.054,53.200,0.200
80,09-12-202202:31:23,66.000,58.000,1995.000,9701.998,273.121,73.000,25.266,14897.000,76.800,16.365,53.200,0.200
80,09-12-202202:31:24,66.000,56.000,1995.000,9701.998,274.587,69.000,11.934,14896.000,77.600,15.845,53.200,0.200
80,09-12-202202:31:25,66.000,56.000,1995.000,9701.998,262.879,73.000,12.274,14897.000,78.600,15.738,53.200,0.200
80,09-12-202202:31:26,67.000,56.000,1995.000,9701.998,274.888,72.000,12.096,14895.000,79.200,14.630,53.200,0.200
80,09-12-202202:31:27,66.000,57.000,1995.000,9701.998,268.488,70.000,10.621,14897.000,79.500,15.933,53.200,0.200
80,09-12-202202:31:28,66.000,56.000,1995.000,9701.998,267.418,68.000,13.159,14895.000,77.200,15.687,53.200,0.200
80,09-12-202202:31:29,67.000,58.000,1995.000,9701.998,274.090,71.000,11.695,14900.000,79.200,15.191,53.200,0.200
80,09-12-202202:31:30,67.000,54.000,1995.000,9701.998,275.273,72.000,11.556,14896.000,79.600,15.431,53.200,0.200
80,09-12-202202:31:31,66.000,57.000,1995.000,9701.998,273.562,78.000,12.143,14896.000,79.900,14.109,53.200,0.200
80,09-12-202202:31:32,66.000,54.000,1995.000,9701.998,261.714,71.000,13.617,14911.000,77.800,16.320,53.200,0.200
80,09-12-202202:31:33,66.000,57.000,1995.000,9701.998,258.695,75.000,11.919,14905.000,77.600,15.238,53.200,0.200
80,09-12-202202:31:34,66.000,56.000,1995.000,9701.998,280.218,69.000,12.320,14897.000,79.500,15.492,53.200,0.200
80,09-12-202202:31:35,66.000,57.000,1995.000,9701.998,268.549,80.000,11.910,14901.000,78.700,14.691,53.200,0.200
80,09-12-202202:31:36,66.000,57.000,1995.000,9701.998,272.396,77.000,11.531,14895.000,78.900,14.439,53.200,0.200
80,09-12-202202:31:37,67.000,57.000,1995.000,9701.998,273.476,75.000,13.442,14893.000,79.000,15.045,53.200,0.200
80,09-12-202202:31:38,66.000,53.000,1995.000,9701.998,263.394,75.000,11.640,14890.000,78.900,14.686,53.200,0.200
80,09-12-202202:31:39,66.000,56.000,1995.000,9701.998,265.436,70.000,11.790,14900.000,79.000,14.864,53.200,0.200
80,09-12-202202:31:40,66.000,53.000,1995.000,9701.998,262.634,72.000,11.814,14892.000,78.100,15.206,53.200,0.200
