02,08-12-202212:33:05,GPU1temperature,GPU1usage,GPU1coreclock,GPU1memoryclock,GPU1power,CPUusage,RAMusage,Framerate,Frametime,Framerate1%Low,Framerate0.1%Low
80,08-12-202212:48:21,71.000,100.000,1935.000,9701.998,322.465,11.812,19407.000,99.400,11.982,85.300,1.200
80,08-12-202212:48:22,71.000,100.000,1935.000,9701.998,324.357,13.013,19407.000,99.400,11.340,85.300,1.200
80,08-12-202212:48:23,71.000,100.000,1935.000,9701.998,323.293,12.309,19410.000,99.800,11.451,85.300,1.200
80,08-12-202212:48:24,71.000,100.000,1935.000,9701.998,324.771,12.612,19412.000,100.000,11.302,85.300,1.200
80,08-12-202212:48:25,71.000,100.000,1935.000,9701.998,326.164,14.665,19416.000,98.500,11.457,85.300,1.200
80,08-12-202212:48:26,71.000,100.000,1935.000,9701.998,326.573,11.710,19416.000,101.200,11.203,85.300,1.200
80,08-12-202212:48:27,71.000,100.000,1935.000,9701.998,324.788,12.482,19416.000,99.900,10.998,85.300,1.200
80,08-12-202212:48:28,71.000,100.000,1935.000,9701.998,324.423,11.669,19416.000,99.900,10.976,85.300,1.200
80,08-12-202212:48:29,71.000,100.000,1935.000,9701.998,325.073,12.701,19416.000,99.800,11.407,85.300,1.200
80,08-12-202212:48:30,71.000,100.000,1920.000,9701.998,327.877,11.365,19416.000,99.300,11.276,85.300,1.200
80,08-12-202212:48:31,71.000,100.000,1935.000,9701.998,324.409,12.664,19417.000,99.300,11.109,85.300,1.200
80,08-12-202212:48:32,71.000,100.000,1935.000,9701.998,327.439,12.395,19417.000,101.900,10.853,85.300,1.200
80,08-12-202212:48:33,70.000,100.000,1935.000,9701.998,323.404,12.597,19417.000,105.600,11.063,85.300,1.200
80,08-12-202212:48:34,71.000,100.000,1935.000,9701.998,325.886,11.622,19417.000,101.600,11.443,85.300,1.200
80,08-12-202212:48:35,71.000,100.000,1920.000,9701.998,326.144,11.526,19418.000,101.000,11.135,85.300,1.200
80,08-12-202212:48:36,70.000,100.000,1920.000,9701.998,314.999,12.575,19418.000,107.900,10.532,85.300,1.200
80,08-12-202212:48:37,71.000,100.000,1920.000,9701.998,315.253,11.393,19417.000,110.100,10.215,85.300,1.200
80,08-12-202212:48:38,70.000,100.000,1920.000,9701.998,314.124,12.158,19409.000,109.700,10.367,85.300,1.200
80,08-12-202212:48:39,70.000,100.000,1935.000,9701.998,314.965,11.751,19393.000,110.700,10.299,85.300,1.200
80,08-12-202212:48:40,70.000,100.000,1920.000,9701.998,314.095,12.727,19378.000,111.400,12.066,85.300,1.200
80,08-12-202212:48:41,70.000,100.000,1935.000,9701.998,311.390,12.228,19362.000,110.700,10.859,85.300,1.200
80,08-12-202212:48:42,71.000,100.000,1935.000,9701.998,325.088,11.767,19354.000,98.400,11.508,85.300,1.200
80,08-12-202212:48:43,71.000,100.000,1935.000,9701.998,324.316,12.581,19348.000,98.300,11.468,85.300,1.200
80,08-12-202212:48:44,71.000,100.000,1920.000,9701.998,315.749,11.913,19337.000,103.800,11.368,85.300,1.200
80,08-12-202212:48:45,71.000,100.000,1935.000,9701.998,327.005,11.282,19336.000,104.800,11.133,85.300,1.200
80,08-12-202212:48:46,71.000,100.000,1935.000,9701.998,324.919,12.902,19337.000,97.600,11.449,85.300,1.200
80,08-12-202212:48:47,71.000,100.000,1935.000,9701.998,325.978,12.703,19336.000,98.300,11.309,85.300,1.200
80,08-12-202212:48:48,71.000,100.000,1935.000,9701.998,325.775,11.648,19337.000,98.600,11.290,85.300,1.200
80,08-12-202212:48:49,71.000,100.000,1935.000,9701.998,326.773,11.747,19337.000,97.900,11.357,85.300,1.200
80,08-12-202212:48:50,71.000,100.000,1935.000,9701.998,325.823,12.727,19338.000,96.900,11.360,85.300,1.200
80,08-12-202212:48:51,71.000,100.000,1950.000,9701.998,326.319,11.488,19338.000,96.600,11.235,85.300,1.200
80,08-12-202212:48:52,71.000,100.000,1935.000,9701.998,325.969,11.443,19338.000,96.900,11.325,85.300,1.200
80,08-12-202212:48:53,71.000,100.000,1935.000,9701.998,325.022,12.712,19344.000,96.300,11.195,85.300,1.200
80,08-12-202212:48:54,71.000,100.000,1935.000,9701.998,324.401,11.615,19344.000,95.800,11.275,85.300,1.200
80,08-12-202212:48:55,71.000,100.000,1935.000,9701.998,328.425,11.962,19346.000,96.000,11.185,85.300,1.200
80,08-12-202212:48:56,71.000,100.000,1920.000,9701.998,314.292,12.301,19348.000,105.900,11.309,85.300,1.200
80,08-12-202212:48:57,70.000,100.000,1935.000,9701.998,317.008,11.676,19346.000,108.900,10.225,85.300,1.200
80,08-12-202212:48:58,71.000,100.000,1935.000,9701.998,322.696,11.736,19346.000,98.600,11.145,85.300,1.200
80,08-12-202212:48:59,71.000,100.000,1935.000,9701.998,321.807,12.703,19341.000,97.100,11.536,85.300,1.200
80,08-12-202212:49:00,71.000,100.000,1935.000,9701.998,322.749,11.804,19344.000,96.900,11.414,85.300,1.200
80,08-12-202212:49:01,71.000,100.000,1950.000,9701.998,324.885,12.652,19343.000,96.500,11.545,85.300,1.200
80,08-12-202212:49:02,71.000,100.000,1935.000,9701.998,321.668,12.664,19341.000,96.700,11.341,85.300,1.200
80,08-12-202212:49:03,71.000,100.000,1950.000,9701.998,324.614,12.039,19340.000,97.300,11.604,85.300,1.200
80,08-12-202212:49:04,71.000,100.000,1935.000,9701.998,314.153,12.589,19339.000,96.800,11.623,85.300,1.200
80,08-12-202212:49:05,71.000,100.000,1935.000,9701.998,325.626,11.698,19338.000,96.700,11.418,85.300,1.200
80,08-12-202212:49:06,71.000,100.000,1935.000,9701.998,323.010,12.099,19336.000,96.500,11.748,85.300,1.200
80,08-12-202212:49:07,71.000,100.000,1935.000,9701.998,328.782,11.814,19336.000,96.900,11.237,85.300,1.200
80,08-12-202212:49:08,71.000,100.000,1935.000,9701.998,323.841,13.188,19335.000,97.000,11.093,85.300,1.200
80,08-12-202212:49:09,70.000,100.000,1920.000,9701.998,315.228,11.396,19339.000,103.900,10.832,85.300,1.200
80,08-12-202212:49:10,70.000,100.000,1920.000,9701.998,309.088,11.529,19339.000,103.500,11.022,85.300,1.200
80,08-12-202212:49:11,71.000,100.000,1950.000,9701.998,324.391,11.884,19339.000,96.400,11.405,85.300,1.200
80,08-12-202212:49:12,71.000,100.000,1935.000,9701.998,322.397,11.700,19339.000,97.500,11.292,85.300,1.200
80,08-12-202212:49:13,71.000,100.000,1935.000,9701.998,324.771,13.443,19343.000,96.300,11.514,85.300,1.200
80,08-12-202212:49:14,71.000,100.000,1935.000,9701.998,321.326,11.415,19343.000,96.100,11.968,85.300,1.200
80,08-12-202212:49:15,71.000,100.000,1950.000,9701.998,329.322,12.675,19346.000,96.300,11.688,85.300,1.200
80,08-12-202212:49:16,71.000,100.000,1935.000,9701.998,321.222,12.661,19347.000,96.300,11.524,85.300,1.200
80,08-12-202212:49:17,71.000,100.000,1935.000,9701.998,322.100,11.617,19347.000,96.500,11.343,85.300,1.200
80,08-12-202212:49:18,71.000,100.000,1950.000,9701.998,330.360,12.422,19347.000,96.700,12.104,85.300,1.200
80,08-12-202212:49:19,71.000,100.000,1950.000,9701.998,325.878,11.952,19347.000,96.800,11.308,85.300,1.200
80,08-12-202212:49:20,71.000,100.000,1935.000,9701.998,323.737,11.769,19347.000,96.600,11.713,85.300,1.200
80,08-12-202212:49:21,71.000,100.000,1935.000,9701.998,324.177,11.418,19352.000,95.400,11.972,85.300,1.200
80,08-12-202212:49:22,71.000,100.000,1935.000,9701.998,327.756,12.654,19349.000,95.700,11.301,85.300,1.200
80,08-12-202212:49:23,71.000,100.000,1935.000,9701.998,324.960,11.956,19349.000,95.800,12.005,85.300,1.200
80,08-12-202212:49:24,71.000,100.000,1920.000,9701.998,314.498,11.168,19351.000,103.900,11.331,85.300,1.200
80,08-12-202212:49:25,70.000,100.000,1920.000,9701.998,313.260,12.592,19351.000,105.300,11.089,85.300,1.200
80,08-12-202212:49:26,71.000,100.000,1935.000,9701.998,323.413,11.548,19351.000,101.300,11.756,85.300,1.200
80,08-12-202212:49:27,71.000,100.000,1935.000,9701.998,319.602,12.197,19351.000,96.200,11.229,85.300,1.200
80,08-12-202212:49:28,71.000,100.000,1935.000,9701.998,323.618,11.630,19352.000,96.500,11.525,85.300,1.200
80,08-12-202212:49:29,71.000,100.000,1935.000,9701.998,318.806,11.888,19351.000,97.800,11.288,85.300,1.200
80,08-12-202212:49:30,71.000,100.000,1935.000,9701.998,322.584,11.405,19352.000,97.800,11.060,85.300,1.200
80,08-12-202212:49:31,71.000,100.000,1935.000,9701.998,326.313,12.632,19352.000,97.500,11.353,85.300,1.200
80,08-12-202212:49:32,71.000,100.000,1935.000,9701.998,321.932,12.025,19352.000,98.300,11.494,85.300,1.200
80,08-12-202212:49:33,71.000,100.000,1935.000,9701.998,321.071,12.207,19352.000,98.700,12.164,85.300,1.200
80,08-12-202212:49:34,71.000,100.000,1950.000,9701.998,327.777,12.145,19353.000,97.700,11.662,85.300,1.200
80,08-12-202212:49:35,71.000,100.000,1935.000,9701.998,321.883,11.679,19352.000,97.200,11.339,85.300,1.200
80,08-12-202212:49:36,71.000,100.000,1935.000,9701.998,324.202,12.136,19352.000,96.500,11.343,85.300,1.200
80,08-12-202212:49:37,71.000,100.000,1935.000,9701.998,328.984,11.652,19352.000,95.600,11.390,85.300,1.200
80,08-12-202212:49:38,71.000,100.000,1935.000,9701.998,321.752,11.404,19352.000,97.100,11.655,85.300,1.200
80,08-12-202212:49:39,71.000,100.000,1935.000,9701.998,319.719,11.833,19351.000,98.100,11.504,85.300,1.200
80,08-12-202212:49:40,71.000,100.000,1935.000,9701.998,324.778,11.843,19352.000,97.400,11.398,85.300,1.200
80,08-12-202212:49:41,71.000,100.000,1950.000,9701.998,328.114,12.040,19351.000,95.600,11.391,85.300,1.200
80,08-12-202212:49:42,71.000,100.000,1950.000,9701.998,329.630,12.090,19351.000,95.800,11.362,85.300,1.200
80,08-12-202212:49:43,71.000,100.000,1935.000,9701.998,327.674,12.023,19349.000,95.100,11.634,85.300,1.200
80,08-12-202212:49:44,71.000,100.000,1950.000,9701.998,326.976,12.158,19351.000,97.600,11.375,85.300,1.200
80,08-12-202212:49:45,71.000,100.000,1950.000,9701.998,328.631,11.981,19351.000,97.100,11.115,85.300,1.200
80,08-12-202212:49:46,71.000,100.000,1950.000,9701.998,329.747,13.101,19352.000,97.800,11.360,85.300,1.200
80,08-12-202212:49:47,71.000,100.000,1935.000,9701.998,322.742,12.333,19350.000,97.400,11.215,85.300,1.200
80,08-12-202212:49:48,71.000,100.000,1935.000,9701.998,325.277,12.345,19352.000,97.600,11.061,85.300,1.200
80,08-12-202212:49:49,71.000,100.000,1935.000,9701.998,323.989,11.963,19350.000,97.200,11.551,85.300,1.200
80,08-12-202212:49:50,71.000,100.000,1950.000,9701.998,321.743,12.365,19355.000,97.500,11.292,85.300,1.200
80,08-12-202212:49:51,71.000,100.000,1950.000,9701.998,322.938,13.522,19368.000,97.600,11.799,85.300,1.200
80,08-12-202212:49:52,71.000,100.000,1935.000,9701.998,322.284,12.047,19374.000,97.500,11.557,85.300,1.200
80,08-12-202212:49:53,71.000,100.000,1920.000,9701.998,316.032,12.135,19372.000,102.200,11.726,85.300,1.200
80,08-12-202212:49:54,71.000,100.000,1920.000,9701.998,316.863,11.807,19374.000,108.800,10.828,85.300,1.200
80,08-12-202212:49:55,71.000,100.000,1935.000,9701.998,322.616,12.626,19371.000,96.100,11.907,85.300,1.200
80,08-12-202212:49:56,71.000,100.000,1935.000,9701.998,322.217,11.949,19373.000,96.000,11.551,85.300,1.200
80,08-12-202212:49:57,71.000,100.000,1950.000,9701.998,328.443,11.609,19373.000,96.700,11.525,85.300,1.200
80,08-12-202212:49:58,71.000,100.000,1950.000,9701.998,320.275,11.873,19373.000,97.300,11.320,85.300,1.200
80,08-12-202212:49:59,71.000,100.000,1935.000,9701.998,319.051,12.656,19371.000,96.900,11.304,85.300,1.200
80,08-12-202212:50:00,71.000,100.000,1950.000,9701.998,326.974,12.108,19373.000,95.900,11.515,85.300,1.200
80,08-12-202212:50:01,71.000,100.000,1950.000,9701.998,330.329,12.147,19374.000,95.700,11.852,85.300,1.200
80,08-12-202212:50:02,71.000,100.000,1950.000,9701.998,320.455,11.892,19374.000,96.500,11.356,85.300,1.200
80,08-12-202212:50:03,71.000,100.000,1950.000,9701.998,326.763,12.319,19370.000,96.400,11.509,85.300,1.200
80,08-12-202212:50:04,71.000,100.000,1935.000,9701.998,323.143,11.600,19373.000,96.400,11.632,85.300,1.200
80,08-12-202212:50:05,71.000,100.000,1935.000,9701.998,327.025,13.043,19374.000,96.300,11.592,85.300,1.200
80,08-12-202212:50:06,70.000,100.000,1905.000,9701.998,311.952,11.450,19373.000,102.600,11.275,85.300,1.200
80,08-12-202212:50:07,71.000,100.000,1920.000,9701.998,315.071,11.300,19375.000,104.300,10.951,85.300,1.200
80,08-12-202212:50:08,71.000,100.000,1950.000,9701.998,328.786,11.814,19376.000,99.400,11.624,85.300,1.200
80,08-12-202212:50:09,71.000,100.000,1950.000,9701.998,327.676,12.012,19376.000,95.600,11.483,85.300,1.200
80,08-12-202212:50:10,71.000,100.000,1950.000,9701.998,328.478,12.456,19376.000,95.900,11.696,85.300,1.200
80,08-12-202212:50:11,71.000,100.000,1950.000,9701.998,324.130,11.869,19376.000,95.400,11.993,85.300,1.200
80,08-12-202212:50:12,71.000,100.000,1950.000,9701.998,329.100,12.776,19375.000,97.100,11.301,85.300,1.200
80,08-12-202212:50:13,71.000,100.000,1950.000,9701.998,325.399,11.779,19376.000,96.400,11.573,85.300,1.200
80,08-12-202212:50:14,71.000,100.000,1950.000,9701.998,320.356,12.296,19376.000,94.600,14.050,85.300,1.200
80,08-12-202212:50:15,71.000,100.000,1950.000,9701.998,321.994,12.032,19379.000,93.300,11.715,85.300,1.200
80,08-12-202212:50:16,71.000,100.000,1950.000,9701.998,318.145,11.791,19379.000,92.400,11.613,85.300,1.200
80,08-12-202212:50:17,71.000,100.000,1950.000,9701.998,323.985,12.822,19379.000,94.200,11.975,85.300,1.200
80,08-12-202212:50:18,71.000,100.000,1950.000,9701.998,325.573,11.516,19379.000,95.900,11.696,85.300,1.200
80,08-12-202212:50:19,71.000,100.000,1950.000,9701.998,325.057,12.576,19377.000,96.000,11.495,85.300,1.200
80,08-12-202212:50:20,71.000,100.000,1950.000,9701.998,323.761,11.598,19379.000,95.500,11.605,85.300,1.200
80,08-12-202212:50:21,71.000,100.000,1920.000,9701.998,317.942,12.256,19380.000,102.300,11.952,85.300,1.200
80,08-12-202212:50:22,71.000,100.000,1920.000,9701.998,317.138,11.135,19379.000,99.300,11.140,85.300,1.200
80,08-12-202212:50:23,71.000,100.000,1950.000,9701.998,323.794,11.413,19379.000,94.900,11.837,85.300,1.200
80,08-12-202212:50:24,71.000,100.000,1950.000,9701.998,321.674,13.059,19379.000,94.500,11.667,85.300,1.200
80,08-12-202212:50:25,71.000,100.000,1965.000,9701.998,326.320,12.151,19379.000,95.500,11.858,85.300,1.200
80,08-12-202212:50:26,71.000,100.000,1950.000,9701.998,321.158,11.814,19379.000,95.200,11.532,85.300,1.200
80,08-12-202212:50:27,71.000,100.000,1950.000,9701.998,322.416,12.462,19383.000,95.000,11.494,85.300,1.200
80,08-12-202212:50:28,71.000,100.000,1920.000,9701.998,313.911,11.706,19383.000,101.900,11.584,85.300,1.200
80,08-12-202212:50:29,71.000,100.000,1920.000,9701.998,313.999,11.243,19383.000,116.200,9.520,85.300,1.200
80,08-12-202212:50:30,71.000,100.000,1950.000,9701.998,322.103,13.398,19383.000,94.900,12.371,85.300,1.200
80,08-12-202212:50:31,71.000,100.000,1950.000,9701.998,327.144,12.623,19381.000,91.700,13.099,85.300,1.200
80,08-12-202212:50:32,71.000,100.000,1950.000,9701.998,322.505,12.529,19384.000,92.200,11.826,85.300,1.200
80,08-12-202212:50:33,71.000,100.000,1950.000,9701.998,323.143,13.871,19384.000,91.500,12.401,85.300,1.200
80,08-12-202212:50:34,71.000,100.000,1950.000,9701.998,324.287,11.944,19383.000,92.000,12.003,85.300,1.200
80,08-12-202212:50:35,71.000,100.000,1920.000,9701.998,317.086,12.967,19383.000,99.200,11.834,85.300,1.200
80,08-12-202212:50:36,71.000,100.000,1950.000,9701.998,316.667,11.407,19383.000,99.100,11.964,85.300,1.200
80,08-12-202212:50:37,71.000,100.000,1950.000,9701.998,320.851,12.642,19383.000,91.300,12.078,85.300,1.200
80,08-12-202212:50:38,71.000,100.000,1950.000,9701.998,319.595,12.339,19382.000,92.100,12.022,85.300,1.200
80,08-12-202212:50:39,71.000,100.000,1950.000,9701.998,318.602,12.861,19383.000,93.000,12.106,85.300,1.200
80,08-12-202212:50:40,71.000,100.000,1965.000,9701.998,321.734,14.587,19385.000,94.000,11.596,85.300,1.200
80,08-12-202212:50:41,71.000,100.000,1965.000,9701.998,324.464,13.090,19390.000,95.600,11.591,85.300,1.200
80,08-12-202212:50:42,71.000,100.000,1965.000,9701.998,324.870,12.501,19390.000,96.300,11.516,85.300,1.200
80,08-12-202212:50:43,71.000,100.000,1965.000,9701.998,320.548,12.982,19394.000,95.000,11.722,85.300,1.200
80,08-12-202212:50:44,71.000,100.000,1950.000,9701.998,324.207,13.699,19394.000,94.400,12.111,85.300,1.200
80,08-12-202212:50:45,70.000,100.000,1920.000,9701.998,313.508,12.554,19397.000,104.500,11.616,85.300,1.200
80,08-12-202212:50:46,70.000,100.000,1920.000,9701.998,316.464,11.160,19397.000,105.800,10.396,85.300,1.200
80,08-12-202212:50:47,71.000,100.000,1935.000,9701.998,322.530,12.745,19397.000,105.500,11.560,85.300,1.200
80,08-12-202212:50:48,71.000,100.000,1950.000,9701.998,319.514,12.931,19399.000,105.900,11.438,85.300,1.200
80,08-12-202212:50:49,71.000,100.000,1950.000,9701.998,323.581,12.477,19399.000,95.700,11.701,85.300,1.200
80,08-12-202212:50:50,71.000,100.000,1950.000,9701.998,322.784,12.828,19400.000,95.800,11.885,85.300,1.200
80,08-12-202212:50:51,71.000,100.000,1965.000,9701.998,326.981,12.739,19399.000,95.400,11.248,85.300,1.200
80,08-12-202212:50:52,71.000,100.000,1950.000,9701.998,317.960,11.955,19399.000,96.100,11.509,85.300,1.200
80,08-12-202212:50:53,71.000,100.000,1965.000,9701.998,326.185,12.811,19399.000,96.300,11.589,85.300,1.200
80,08-12-202212:50:54,71.000,100.000,1950.000,9701.998,319.865,12.581,19400.000,96.900,11.451,85.300,1.200
80,08-12-202212:50:55,71.000,100.000,1965.000,9701.998,328.107,12.372,19400.000,96.600,11.310,85.300,1.200
80,08-12-202212:50:56,71.000,100.000,1965.000,9701.998,328.694,11.955,19400.000,97.800,11.522,85.300,1.200
80,08-12-202212:50:57,71.000,100.000,1965.000,9701.998,327.145,13.215,19400.000,97.800,11.473,85.300,1.200
80,08-12-202212:50:58,71.000,100.000,1950.000,9701.998,323.447,12.016,19400.000,97.800,11.287,85.300,1.200
80,08-12-202212:50:59,71.000,100.000,1950.000,9701.998,323.178,12.360,19400.000,96.000,11.243,85.300,1.200
80,08-12-202212:51:00,71.000,100.000,1950.000,9701.998,322.669,12.534,19401.000,95.900,11.418,85.300,1.200
80,08-12-202212:51:01,71.000,100.000,1950.000,9701.998,323.870,13.521,19401.000,95.600,11.538,85.300,1.200
80,08-12-202212:51:02,71.000,100.000,1950.000,9701.998,324.890,12.169,19402.000,95.800,12.044,85.300,1.200
80,08-12-202212:51:03,71.000,100.000,1950.000,9701.998,318.845,12.406,19402.000,95.500,11.439,85.300,1.200
80,08-12-202212:51:04,71.000,100.000,1950.000,9701.998,321.298,13.089,19402.000,96.200,11.491,85.300,1.200
80,08-12-202212:51:05,71.000,100.000,1965.000,9701.998,319.089,12.456,19401.000,95.900,11.768,85.300,1.200
80,08-12-202212:51:06,71.000,100.000,1950.000,9701.998,321.575,12.267,19405.000,96.100,11.429,85.300,1.200
80,08-12-202212:51:07,71.000,100.000,1965.000,9701.998,327.069,12.365,19401.000,96.100,12.058,85.300,1.200
80,08-12-202212:51:08,71.000,100.000,1965.000,9701.998,327.211,13.521,19395.000,96.600,11.918,85.300,1.200
80,08-12-202212:51:09,71.000,100.000,1965.000,9701.998,326.268,12.699,19390.000,96.300,11.371,85.300,1.200
80,08-12-202212:51:10,71.000,100.000,1950.000,9701.998,324.675,12.116,19390.000,96.600,11.610,85.300,1.200
80,08-12-202212:51:11,71.000,100.000,1950.000,9701.998,321.350,13.343,19397.000,95.200,11.554,85.300,1.200
80,08-12-202212:51:12,71.000,100.000,1950.000,9701.998,321.239,12.381,19401.000,95.100,11.579,85.300,1.200
80,08-12-202212:51:13,71.000,100.000,1950.000,9701.998,320.070,12.886,19402.000,95.800,11.447,85.300,1.200
80,08-12-202212:51:14,71.000,100.000,1950.000,9701.998,322.195,13.043,19404.000,96.100,11.620,85.300,1.200
80,08-12-202212:51:15,71.000,100.000,1950.000,9701.998,324.856,12.859,19404.000,94.400,12.069,85.300,1.200
80,08-12-202212:51:16,71.000,100.000,1950.000,9701.998,321.208,12.434,19404.000,95.800,12.082,85.300,1.200
80,08-12-202212:51:17,71.000,100.000,1950.000,9701.998,318.478,13.060,19404.000,95.500,11.951,85.300,1.200
80,08-12-202212:51:18,71.000,100.000,1950.000,9701.998,323.348,12.773,19404.000,95.200,11.342,85.300,1.200
80,08-12-202212:51:19,71.000,100.000,1950.000,9701.998,319.834,12.677,19404.000,94.200,11.761,85.300,1.200
80,08-12-202212:51:20,71.000,100.000,1950.000,9701.998,323.716,12.958,19404.000,95.000,11.633,85.300,1.200
80,08-12-202212:51:21,71.000,100.000,1950.000,9701.998,324.969,13.113,19402.000,95.200,11.496,85.300,1.200
80,08-12-202212:51:22,71.000,100.000,1950.000,9701.998,327.518,13.239,19397.000,95.200,12.524,85.300,1.200
80,08-12-202212:51:23,71.000,100.000,1950.000,9701.998,320.210,13.109,19396.000,94.600,11.680,85.300,1.200
80,08-12-202212:51:24,71.000,100.000,1950.000,9701.998,326.818,13.001,19397.000,95.500,11.857,85.300,1.200
80,08-12-202212:51:25,71.000,100.000,1950.000,9701.998,326.619,12.217,19395.000,96.100,11.284,85.300,1.200
80,08-12-202212:51:26,71.000,100.000,1950.000,9701.998,326.094,13.158,19395.000,96.200,11.609,85.300,1.200
80,08-12-202212:51:27,71.000,100.000,1950.000,9701.998,318.735,12.779,19396.000,95.300,11.470,85.300,1.200
80,08-12-202212:51:28,71.000,100.000,1950.000,9701.998,317.877,12.969,19395.000,95.800,11.837,85.300,1.200
80,08-12-202212:51:29,71.000,100.000,1950.000,9701.998,323.175,13.147,19396.000,95.400,11.636,85.300,1.200
80,08-12-202212:51:30,71.000,100.000,1950.000,9701.998,323.565,12.623,19396.000,95.000,11.699,85.300,1.200
80,08-12-202212:51:31,71.000,100.000,1950.000,9701.998,322.771,11.988,19396.000,95.600,11.415,85.300,1.200
80,08-12-202212:51:32,71.000,100.000,1950.000,9701.998,319.502,13.436,19396.000,96.100,11.208,85.300,1.200
80,08-12-202212:51:33,71.000,100.000,1950.000,9701.998,320.064,12.615,19395.000,96.200,11.682,85.300,1.200
80,08-12-202212:51:34,71.000,100.000,1950.000,9701.998,325.964,13.211,19395.000,95.800,12.162,85.300,1.200
80,08-12-202212:51:35,71.000,100.000,1950.000,9701.998,325.123,12.886,19395.000,95.600,11.765,85.300,1.200
80,08-12-202212:51:36,71.000,100.000,1950.000,9701.998,321.246,12.335,19395.000,96.600,11.199,85.300,1.200
80,08-12-202212:51:37,71.000,100.000,1950.000,9701.998,324.170,12.325,19395.000,96.400,11.294,85.300,1.200
80,08-12-202212:51:38,71.000,100.000,1950.000,9701.998,322.964,12.405,19396.000,95.700,11.913,85.300,1.200
80,08-12-202212:51:39,71.000,100.000,1950.000,9701.998,320.983,13.776,19396.000,95.800,11.755,85.300,1.200
80,08-12-202212:51:40,71.000,100.000,1950.000,9701.998,323.716,12.225,19396.000,95.400,11.736,85.300,1.200
80,08-12-202212:51:41,71.000,100.000,1950.000,9701.998,319.020,12.454,19396.000,95.400,11.771,85.300,1.200
80,08-12-202212:51:42,71.000,100.000,1950.000,9701.998,323.800,13.325,19397.000,95.400,11.643,85.300,1.200
80,08-12-202212:51:43,71.000,100.000,1950.000,9701.998,321.717,12.410,19397.000,94.800,11.463,85.300,1.200
80,08-12-202212:51:44,71.000,100.000,1950.000,9701.998,323.834,12.904,19397.000,95.500,11.859,85.300,1.200
80,08-12-202212:51:45,71.000,100.000,1950.000,9701.998,320.149,13.978,19397.000,95.500,11.667,85.300,1.200
80,08-12-202212:51:46,71.000,100.000,1950.000,9701.998,324.520,13.122,19397.000,95.200,11.458,85.300,1.200
80,08-12-202212:51:47,71.000,100.000,1950.000,9701.998,322.540,13.421,19397.000,94.900,11.552,85.300,1.200
80,08-12-202212:51:48,71.000,100.000,1950.000,9701.998,324.388,14.059,19397.000,95.200,11.666,85.300,1.200
80,08-12-202212:51:49,71.000,100.000,1950.000,9701.998,327.015,12.285,19397.000,95.100,11.427,85.300,1.200
80,08-12-202212:51:50,71.000,100.000,1950.000,9701.998,324.564,14.375,19397.000,94.900,11.534,85.300,1.200
80,08-12-202212:51:51,71.000,100.000,1950.000,9701.998,321.519,12.578,19397.000,94.600,12.071,85.300,1.200
80,08-12-202212:51:52,71.000,100.000,1920.000,9701.998,321.917,11.918,19397.000,98.800,11.395,85.300,1.200
80,08-12-202212:51:53,71.000,100.000,1950.000,9701.998,327.432,12.836,19397.000,95.800,11.535,85.300,1.200
80,08-12-202212:51:54,71.000,100.000,1950.000,9701.998,327.284,14.456,19397.000,94.000,11.637,85.300,1.200
80,08-12-202212:51:55,71.000,100.000,1950.000,9701.998,324.100,12.375,19397.000,95.600,11.818,85.300,1.200
80,08-12-202212:51:56,71.000,100.000,1950.000,9701.998,323.831,12.382,19397.000,94.800,11.692,85.300,1.200
80,08-12-202212:51:57,71.000,100.000,1950.000,9701.998,323.994,13.997,19397.000,94.000,11.676,85.300,1.200
80,08-12-202212:51:58,71.000,100.000,1950.000,9701.998,324.747,12.747,19397.000,93.500,11.883,85.300,1.200
80,08-12-202212:51:59,71.000,100.000,1950.000,9701.998,320.828,13.076,19398.000,92.900,12.469,85.300,1.200
80,08-12-202212:52:00,71.000,100.000,1950.000,9701.998,323.392,12.627,19398.000,92.000,13.071,85.300,1.200
80,08-12-202212:52:01,71.000,100.000,1950.000,9701.998,326.381,13.549,19396.000,92.300,12.334,85.300,1.200
80,08-12-202212:52:02,71.000,100.000,1950.000,9701.998,324.789,12.687,19397.000,91.400,11.892,85.300,1.200
80,08-12-202212:52:03,71.000,100.000,1950.000,9701.998,321.828,13.014,19397.000,92.300,11.818,85.300,1.200
80,08-12-202212:52:04,71.000,100.000,1950.000,9701.998,319.293,12.800,19398.000,91.700,11.897,85.300,1.200
80,08-12-202212:52:05,71.000,100.000,1950.000,9701.998,324.255,13.508,19398.000,92.000,11.829,85.300,1.200
80,08-12-202212:52:06,71.000,100.000,1950.000,9701.998,322.357,12.403,19398.000,92.200,12.083,85.300,1.200
80,08-12-202212:52:07,71.000,100.000,1950.000,9701.998,327.188,14.119,19398.000,92.800,11.793,85.300,1.200
80,08-12-202212:52:08,71.000,100.000,1950.000,9701.998,323.641,12.645,19398.000,92.700,11.996,85.300,1.200
80,08-12-202212:52:09,71.000,100.000,1935.000,9701.998,325.790,13.272,19397.000,92.700,11.860,85.300,1.200
80,08-12-202212:52:10,71.000,100.000,1950.000,9701.998,323.530,12.872,19398.000,92.400,11.853,85.300,1.200
80,08-12-202212:52:11,71.000,100.000,1950.000,9701.998,321.908,13.069,19399.000,92.400,11.970,85.300,1.200
